52.3 14.5842 1.98211 -10.4207 4.46871 -8.27458 4.0132 4.29447 2.73918 -6.43048 3.38002 -2.38839 2.97947 -2.15895 2.76577 3.06845 2.71844 4.25538 2.69736 -5.13196 1.92561 6.63892 1.34618 5.53405 1.18253 -8.5828 1.19026 7.85344 -1.25293 5.22281 -1.33951 -12.4022 1.27124 6.17311 -1.44136 4.81826 -1.40659
52.34 14.7656 1.96187 -10.7092 4.48279 -8.51317 4.07886 4.43311 2.6905 -6.74787 3.48625 -2.73782 2.97576 -2.09038 2.78083 2.80102 2.73395 4.12139 2.71893 -5.06855 1.96842 6.54157 1.42196 5.46529 1.2594 -8.40939 1.18913 7.73613 -1.21316 5.18997 -1.30568 -12.3733 1.25329 6.36447 -1.45724 5.14512 -1.4265
52.38 14.9437 1.94546 -11.0075 4.49462 -8.75615 4.14029 4.56862 2.64059 -7.05361 3.59796 -3.08964 2.97204 -2.01842 2.79467 2.5145 2.74831 3.97548 2.73915 -5.00815 2.01005 6.44509 1.49396 5.39678 1.33283 -8.24456 1.18912 7.61759 -1.16823 5.1544 -1.26641 -12.331 1.23692 6.54219 -1.47146 5.45778 -1.44456
52.42 15.1176 1.93266 -11.3151 4.50457 -9.00362 4.19713 4.70116 2.59137 -7.35036 3.71115 -3.44248 2.96954 -1.94245 2.80738 2.20892 2.76163 3.81689 2.75809 -4.95069 2.05043 6.34908 1.56223 5.32872 1.40287 -8.08861 1.19045 7.49872 -1.11819 5.1169 -1.22173 -12.2755 1.22202 6.70641 -1.4841 5.75568 -1.46091
52.46 15.2869 1.92319 -11.6311 4.513 -9.25534 4.24921 4.83094 2.54403 -7.64105 3.82223 -3.79487 2.96978 -1.86207 2.81908 1.88497 2.77403 3.64519 2.77586 -4.896 2.08952 6.25296 1.62684 5.26123 1.46961 -7.94165 1.19337 7.38037 -1.0632 5.07819 -1.17183 -12.2072 1.20849 6.85731 -1.49522 6.03832 -1.47568
52.5 15.4511 1.91669 -11.9549 4.52022 -9.511 4.29651 4.95822 2.499 -7.92812 3.92825 -4.1448 2.97457 -1.77698 2.82987 1.54376 2.78563 3.46027 2.79251 -4.84384 2.12726 6.15609 1.68791 5.1944 1.53314 -7.80369 1.19812 7.26333 -1.00359 5.03898 -1.11703 -12.1266 1.19624 6.99518 -1.50488 6.30535 -1.48898
52.54 15.6093 1.91276 -12.2854 4.52649 -9.77055 4.3391 5.08328 2.45603 -8.21404 4.02702 -4.4903 2.98587 -1.68721 2.83983 1.18696 2.79656 3.26229 2.80814 -4.79394 2.16363 6.05778 1.74559 5.1283 1.59359 -7.67456 1.20491 7.1483 -0.9398 4.99989 -1.05776 -12.0343 1.1852 7.12037 -1.51316 6.55653 -1.5009
52.58 15.7605 1.91097 -12.6216 4.53204 -10.034 4.3772 5.20649 2.41433 -8.50132 4.11703 -4.82965 3.0057 -1.59305 2.84905 0.816565 2.80695 3.05158 2.8228 -4.74606 2.1986 5.95735 1.80002 5.063 1.65111 -7.554 1.21393 7.03593 -0.872348 4.96148 -0.994569 -11.931 1.17528 7.23328 -1.52009 6.79171 -1.51152
52.62 15.9037 1.91092 -12.962 4.53704 -10.3009 4.41105 5.32818 2.37291 -8.79196 4.19743 -5.1612 3.0359 -1.49493 2.85759 0.434547 2.81696 2.82847 2.83656 -4.7 2.23216 5.85411 1.85137 4.99858 1.70584 -7.44164 1.2253 6.92677 -0.801826 4.92421 -0.928035 -11.8177 1.16643 7.33437 -1.52574 7.01087 -1.5209
52.66 16.0386 1.91219 -13.3058 4.54163 -10.5709 4.44096 5.4486 2.33086 -9.08695 4.26782 -5.48296 3.07789 -1.39329 2.86548 0.0427 2.82672 2.59323 2.84947 -4.65564 2.26433 5.74744 1.89982 4.93517 1.75792 -7.33707 1.23906 6.82132 -0.728853 4.88851 -0.858786 -11.6953 1.15857 7.42415 -1.53014 7.21412 -1.52909
